id,number_of_reviews,reviews_per_month,last_review
690603,81,1.37,2020-01-19
690849,45,0.53,2019-11-11
690934,199,1.87,2020-09-26
692137,81,1.12,2020-09-19
692468,1,0.01,2012-10-17
695216,119,1.42,2018-01-09
695465,106,1.18,2020-08-01
695786,11,0.14,2014-09-26
696593,4,0.05,2019-12-29
698094,31,0.29,2016-08-26
698132,279,2.8,2021-06-14
698298,14,0.22,2019-08-03
698514,5,0.05,2017-05-03
698882,13,0.22,2016-12-18
699472,463,4.91,2021-07-16
700916,94,0.89,2020-08-15
703745,11,0.15,2013-05-26
703971,18,0.24,2019-05-30
704838,86,1.64,2021-04-08
705749,60,0.83,2019-07-20
705997,23,0.33,2021-03-23
707396,117,1.55,2021-05-31
707658,19,0.18,2014-05-30
707736,7,0.07,2020-01-04
711635,92,1.08,2019-12-06
712136,36,0.34,2017-08-29
712260,82,0.77,2019-12-29
713538,457,5.16,2021-07-30
714028,66,1.14,2021-08-01
714049,67,1.1,2020-10-19
715102,41,0.86,2021-03-31
717582,3,0.03,2012-10-26
718761,8,0.08,2015-03-15
719329,13,0.2,2019-10-28
721762,89,1.25,2020-05-14
722464,1,0.03,2019-01-07
723507,18,0.37,2019-06-24
723560,75,0.89,2019-10-02
725509,183,1.72,2021-06-18
727512,80,1.16,2021-07-25
727547,152,1.72,2021-08-03
727575,3,0.03,2018-12-31
729841,28,0.34,2021-05-30
731316,6,0.06,2016-05-25
734749,82,0.82,2016-08-20
736187,37,0.48,2021-05-15
737496,4,0.04,2013-08-24
739239,8,0.17,2021-03-31
739242,12,0.35,2021-05-31
740754,71,0.81,2021-06-22
741154,10,0.1,2016-04-02
741346,1,0.03,2018-07-24
741712,1,0.01,2013-03-02
741783,237,2.5,2018-08-28
745037,100,1.0,2021-06-09
746088,241,2.47,2020-08-30
746393,74,0.73,2021-07-09
747029,25,0.49,2021-07-03
747159,159,1.63,2021-06-27
747538,212,3.51,2020-09-15
747605,230,2.18,2019-12-24
748118,92,0.86,2021-06-06
749276,124,1.4,2020-11-08
749965,3,0.04,2016-08-21
752202,114,1.62,2021-06-22
752289,12,0.11,2021-07-29
752366,17,0.21,2019-03-15
752616,52,0.62,2019-09-23
752783,57,0.75,2021-06-12
753622,71,0.95,2021-07-06
753687,116,1.19,2021-07-09
753991,256,2.49,2020-03-02
754353,13,0.18,2015-12-13
755477,2,0.02,2013-05-27
755703,10,0.11,2015-08-12
757007,1,0.01,2015-05-23
758919,2,0.02,2013-06-01
761606,23,0.34,2021-07-17
761835,81,1.38,2019-12-09
762015,63,0.87,2020-01-02
762145,12,0.13,2021-07-11
762426,15,0.15,2021-07-31
763600,2,0.02,2014-11-03
764753,126,1.25,2021-06-03
765315,92,0.93,2016-09-25
765563,75,1.31,2019-12-15
765569,73,0.79,2021-07-31
766542,4,0.04,2013-05-29
766964,3,0.03,2012-11-10
767286,58,1.26,2019-12-08
767562,94,1.56,2020-10-01
769279,1,0.02,2016-05-01
771430,34,0.75,2021-06-23
772362,304,3.05,2020-02-16
772679,29,0.5,2019-12-10
773844,1,0.03,2018-09-30
773885,41,2.32,2021-05-16
773993,154,1.67,2019-11-05
774791,31,0.51,2018-05-20
774899,13,0.18,2015-10-05
775280,115,1.15,2020-08-26
776257,86,1.36,2021-07-17
776845,41,0.46,2017-09-09
777097,2,0.02,2015-09-07
777297,80,0.9,2021-04-30
777327,60,0.58,2021-07-31
779596,8,0.23,2018-12-02
779838,12,0.3,2021-05-25
780858,4,0.12,2018-10-14
781865,26,0.29,2021-06-14
782063,7,0.11,2015-12-02
783202,253,3.78,2021-07-12
783341,55,0.61,2021-05-23
784088,8,0.08,2014-04-28
785097,10,0.13,2015-10-10
785166,1,0.01,2013-10-17
785978,18,0.2,2013-04-22
786685,93,1.16,2021-07-01
787060,7,0.07,2021-01-31
787593,18,0.18,2021-06-01
788005,17,0.75,2021-07-05
788035,46,0.6,2016-12-05
789302,8,0.08,2017-08-31
789476,25,0.32,2018-01-04
790953,30,0.43,2021-05-13
794156,54,0.54,2021-06-22
794281,23,0.32,2016-06-28
794425,20,0.28,2018-07-27
794427,13,0.17,2018-04-07
794496,93,0.88,2018-08-03
794535,3,0.04,2015-06-01
794567,68,1.0,2021-06-27
796232,12,0.13,2018-06-20
796370,2,0.04,2020-10-31
796490,5,0.08,2016-09-28
796523,20,0.29,2021-06-30
797696,32,0.36,2014-12-08
797972,34,0.42,2020-12-04
798429,210,2.05,2020-01-21
799924,3,0.03,2016-06-27
801281,40,0.62,2019-01-04
802677,16,0.22,2018-09-11
803778,55,0.8,2020-03-12
804194,2,0.03,2013-01-02
804388,5,0.05,2015-11-14
804815,47,0.69,2020-11-20
805028,14,0.17,2018-08-27
805218,40,0.54,2020-01-02
805315,5,0.31,2020-03-06
808139,3,0.04,2016-05-15
808476,1,0.01,2013-11-01
808618,16,0.68,2021-04-09
808705,16,0.2,2017-07-08
808774,22,1.15,2020-09-10
808836,35,0.35,2020-01-03
808851,172,1.94,2019-10-29
810346,15,0.21,2017-06-01
811198,4,0.07,2021-04-29
811238,9,0.09,2016-06-27
812057,3,0.13,2013-01-01
812695,136,1.6,2017-06-29
813554,37,0.44,2019-05-28
813793,106,1.34,2020-03-08
814327,67,0.82,2019-09-26
814911,1,0.01,2013-01-02
815465,251,2.81,2021-06-29
816888,18,0.3,2021-06-29
817113,79,0.89,2020-01-20
817355,59,0.59,2017-03-11
818084,92,1.21,2020-10-11
818325,30,0.35,2019-01-01
818337,25,0.35,2020-09-06
818451,23,0.28,2017-05-29
818481,76,0.9,2020-09-16
818518,59,0.74,2020-08-10
819206,120,1.38,2020-01-01
819416,6,0.31,2021-03-31
819893,48,0.64,2020-02-29
819956,38,0.87,2018-10-14
820218,6,0.06,2018-08-17
820710,113,1.11,2021-06-26
820801,1,0.01,2014-09-12
820953,11,0.34,2018-09-05
821135,41,0.63,2018-09-25
823520,272,2.66,2020-03-01
824421,8,0.08,2015-01-07
825193,23,0.3,2019-12-29
825545,89,0.93,2021-06-24
826075,9,0.09,2019-07-23
826685,76,2.08,2021-06-14
826764,2,0.04,2019-06-02
828130,84,0.84,2016-10-08
828218,22,0.3,2019-12-01
828553,33,0.48,2021-05-30
829083,11,0.11,2014-12-26
829935,53,0.75,2019-06-12
831911,9,0.13,2017-06-09
832596,1,0.02,2016-05-24
832772,27,0.68,2019-09-04
836720,50,1.12,2021-04-17
837503,258,2.55,2020-08-23
838070,19,0.28,2021-07-18
838586,11,0.35,2019-04-27
840594,7,0.07,2018-10-13
840667,18,0.17,2021-05-02
840731,79,1.03,2019-12-28
840794,16,0.24,2019-10-18
841075,22,0.27,2016-10-22
841484,59,0.62,2020-10-25
842167,16,0.34,2019-05-28
842494,1,0.01,2013-11-09
843491,10,0.45,2019-01-04
844319,283,3.72,2020-07-18
846275,269,3.5,2021-05-29
846457,8,0.13,2017-09-25
846549,2,0.03,2015-08-02
846854,93,0.98,2019-06-08
846871,245,2.93,2020-03-10
847648,11,0.16,2018-08-31
848071,49,0.67,2021-05-24
848170,20,0.2,2017-05-27
848220,271,2.85,2021-07-17
848718,46,0.72,2018-04-30
848853,15,0.16,2015-11-05
849409,167,1.63,2021-06-10
849567,17,0.23,2020-07-23
849603,55,0.55,2020-01-05
849703,82,1.02,2016-02-29
850148,39,0.44,2019-12-09
850198,9,0.09,2019-08-10
850338,194,2.23,2021-05-14
850517,47,0.5,2020-08-17
850712,21,0.25,2021-05-31
850943,30,0.62,2020-08-30
851772,15,0.15,2014-09-06
852118,59,0.66,2021-07-05
852632,178,2.01,2021-07-30
854521,81,0.99,2021-06-20
855462,37,0.5,2021-06-14
855549,139,2.45,2021-07-28
856440,33,0.36,2019-01-28
856918,17,0.17,2021-07-12
857696,4,0.06,2020-01-25
857810,34,0.4,2020-01-02
859023,22,0.25,2018-10-27
859596,72,2.07,2021-06-19
860163,138,1.55,2021-01-25
860827,391,3.88,2021-07-31
862890,4,0.09,2020-10-04
864790,80,1.03,2019-08-16
864981,46,0.53,2020-03-31
865355,38,0.45,2019-10-23
867749,1,0.01,2015-07-19
868548,7,0.07,2018-05-02
869522,2,0.03,2015-12-08
870119,18,0.5,2020-12-30
873465,30,0.31,2021-07-11
873701,148,1.47,2021-06-22
874706,185,2.14,2021-07-13
875111,7,0.08,2019-01-27
876355,11,0.12,2021-04-05
878142,4,0.12,2018-10-14
880424,121,2.01,2020-01-05
882258,79,0.97,2016-10-14
882523,2,0.06,2015-05-28
883306,119,1.25,2021-05-23
883480,84,0.87,2021-05-31
883517,31,0.32,2021-07-05
886808,135,1.32,2021-07-24
886833,352,3.71,2020-06-08
888583,27,0.36,2019-01-01
888905,77,1.27,2021-06-25
890839,20,0.24,2021-08-01
890855,10,0.1,2017-07-03
892463,9,0.1,2015-03-30
893413,28,0.34,2021-05-24
893853,63,0.74,2021-08-01
894015,165,1.73,2021-08-01
894063,87,1.7,2019-12-30
894093,73,0.83,2018-09-04
895386,101,1.31,2021-06-19
898534,10,0.1,2018-10-13
900383,29,0.34,2016-10-09
902599,14,0.14,2015-09-27
903551,4,0.05,2015-08-31
903906,2,0.03,2016-07-10
904060,40,1.01,2020-12-01
905425,182,2.07,2021-07-11
905694,16,0.41,2019-07-07
912376,6,0.18,2018-04-26
915020,155,1.54,2020-02-17
916105,3,0.04,2014-08-28
917058,4,0.21,2019-01-01
918049,59,0.78,2021-07-10
918426,82,0.87,2021-07-17
919491,175,1.99,2019-10-03
919830,185,4.07,2020-02-29
921585,71,0.82,2019-09-28
921624,26,0.72,2019-12-01
922764,275,2.91,2019-11-24
924600,116,1.76,2021-07-16
925090,1,0.01,2013-03-08
925730,16,0.29,2021-07-02
927597,75,0.83,2016-10-10
927702,39,0.39,2021-07-27
929032,21,0.58,2020-01-19
932277,35,0.41,2014-12-15
936218,25,0.25,2021-07-01
938022,106,1.08,2021-05-02
938075,1,0.45,2021-05-31
939657,85,0.87,2020-08-20
940115,16,0.18,2019-07-09
940116,44,0.47,2019-12-03
944049,69,1.11,2020-02-17
944183,1,0.02,2018-01-02
944840,14,0.14,2019-01-29
945297,509,5.04,2021-07-20
949159,4,0.09,2020-11-15
949713,32,0.31,2019-12-14
951365,98,0.97,2021-06-22
951935,1,0.01,2014-01-06
953314,155,1.76,2019-09-25
955542,13,0.13,2018-11-01
956412,284,3.39,2021-07-12
956573,66,0.89,2021-07-05
957002,147,1.68,2020-11-15
957642,130,1.71,2021-07-06
958444,100,1.2,2021-07-27
959349,5,0.07,2016-01-03
959791,19,0.53,2019-10-09
959871,16,0.33,2019-01-01
962251,22,0.23,2014-07-27
964379,17,0.43,2020-09-04
966104,51,0.56,2018-10-07
970302,167,1.68,2019-01-02
971247,177,1.83,2019-11-18
972426,7,0.07,2018-12-21
973128,48,0.47,2016-09-06
973535,171,1.72,2020-11-06
975250,22,0.37,2019-10-07
975990,14,0.17,2019-11-29
976167,33,0.47,2017-06-07
976242,41,0.46,2020-10-17
978120,21,0.38,2019-09-17
978386,304,3.29,2021-05-22
978615,197,2.1,2020-01-20
980561,37,0.49,2018-06-16
982038,8,0.21,2021-03-06
982276,49,0.92,2020-01-12
982409,1,0.01,2013-11-28
983625,194,2.04,2020-08-30
984721,29,0.48,2020-10-18
986727,327,3.28,2020-03-09
987329,83,1.32,2020-12-09
987616,12,0.12,2016-08-20
989324,184,2.06,2021-06-29
989976,113,1.33,2021-07-14
990529,3,0.03,2014-09-24
992508,67,0.7,2021-05-19
992891,17,0.23,2016-04-06
992977,1,0.01,2013-08-01
993040,211,2.2,2021-01-02
993514,10,0.22,2021-02-28
993575,19,0.73,2021-04-15
993576,10,0.22,2021-07-31
995169,44,1.2,2021-06-01
995187,90,0.89,2020-01-02
995215,1,0.01,2014-10-05
995469,1,0.01,2015-12-22
997404,218,2.15,2020-01-05
999977,2,0.02,2017-08-19
999984,118,4.26,2019-11-09
1000788,1,0.01,2015-10-29
1000995,1,0.02,2016-08-27
1001147,103,1.47,2019-08-30
1003754,100,1.67,2019-08-09
1009883,56,0.7,2021-07-11
1009973,16,0.16,2020-01-01
1013648,8,0.09,2015-07-10
1016004,176,1.76,2019-12-23
1016105,10,0.12,2018-08-19
1018181,10,0.1,2019-10-13
1018529,76,1.61,2021-06-30
1021491,15,0.42,2019-12-13
1023529,185,2.2,2020-02-07
1023754,2,0.04,2014-10-01
1024113,2,0.08,2019-11-01
1025001,151,1.49,2021-07-28
1025786,13,0.36,2019-06-07
1026683,14,0.28,2020-01-01
1027808,52,1.41,2019-12-01
1029808,12,0.35,2019-02-24
1030254,73,0.91,2020-09-22
1030392,59,0.64,2021-05-03
1034143,6,0.06,2017-12-16
1034347,13,0.58,2021-05-08
1036498,78,0.78,2020-10-21
1036734,266,2.63,2021-06-04
1039984,56,0.67,2021-07-08
1040156,135,1.36,2021-07-24
1040182,80,0.96,2021-05-29
1041996,58,2.26,2021-06-13
1042806,309,3.61,2021-07-20
1043046,73,0.85,2018-10-26
1044731,64,0.9,2020-01-31
1045511,19,0.21,2015-07-24
1046443,19,0.49,2021-08-01
1048190,26,0.47,2019-05-20
1049224,34,0.35,2021-07-02
1053523,7,0.07,2017-12-10
1056185,400,4.28,2021-07-12
1056445,97,1.01,2020-05-29
1057022,16,0.25,2016-06-27
1060019,136,1.62,2021-07-16
1063020,237,2.39,2021-07-10
1069287,15,0.15,2017-10-24
1071743,3,0.05,2017-05-29
1071783,88,0.91,2020-09-28
1072481,272,2.8,2021-07-20
1073635,310,3.36,2020-03-11
1073780,23,0.49,2020-11-30
1074107,6,0.28,2019-12-06
1076324,9,0.14,2016-08-20
1077375,142,1.47,2019-09-02
1080543,86,0.88,2021-07-18
1080766,267,2.71,2020-02-11
1080839,36,0.61,2018-01-01
1083888,19,0.27,2020-03-13
1084328,9,0.09,2015-04-10
1087215,49,0.52,2019-02-26
1089542,279,2.87,2020-02-18
1089619,34,0.66,2019-08-10
1091840,157,1.57,2020-10-31
1093977,23,0.38,2017-08-18
1095106,58,0.91,2018-12-14
1098863,151,1.81,2020-11-15
1100421,41,0.41,2021-05-26
1101035,246,2.78,2020-02-28
1101224,34,0.61,2021-04-30
1102942,72,0.74,2020-03-09
1108309,74,0.8,2020-07-31
1109624,3,0.03,2018-03-02
1110484,41,0.41,2020-11-15
1112407,88,0.88,2021-07-26
1114409,25,0.37,2019-09-15
1114493,69,1.24,2020-01-31
1115381,1,0.01,2015-09-12
1117706,16,0.43,2018-07-01
1118031,50,0.67,2020-01-31
1121502,67,0.67,2019-10-14
1123737,28,0.56,2019-07-04
1126492,9,0.19,2021-07-10
1126944,2,0.02,2021-07-31
1128681,33,0.4,2021-07-03
1130680,342,3.43,2021-07-06
1131422,68,0.76,2019-12-11
1131804,21,0.24,2020-04-30
1132201,12,0.31,2019-12-26
1132409,12,0.12,2016-04-01
1134365,11,0.29,2020-08-31
1137093,44,0.68,2020-10-21
1137270,13,0.15,2014-07-01
1137587,198,2.57,2020-09-20
1138052,7,0.11,2021-06-30
1139826,2,0.26,2021-03-26
1142034,78,0.81,2019-09-10
1143582,1,0.02,2017-12-31
1144861,389,5.16,2021-07-22
1145088,15,0.15,2020-11-30
1145134,180,2.18,2019-09-09
1146534,42,0.71,2019-02-18
1146653,24,0.34,2016-01-17
1147507,10,0.13,2019-09-30
1148144,9,0.11,2020-10-26
1148279,146,1.48,2019-10-14
1150382,59,0.81,2020-02-16
1150514,1,0.01,2013-05-24
1150869,4,0.05,2018-01-01
1151343,70,1.94,2020-03-01
1151582,1,0.02,2016-11-07
1155475,158,1.71,2020-03-15
1155885,246,2.8,2021-07-18
1156499,15,0.15,2020-10-03
1156928,14,0.15,2020-05-17
1157036,10,0.1,2016-11-30
1157522,83,1.77,2021-07-26
1164101,14,0.15,2019-11-05
1165913,14,0.14,2019-09-30
1166398,13,0.17,2018-09-14
1166616,59,0.61,2019-08-03
1166890,6,0.1,2015-08-02
1170268,46,0.52,2020-11-23
1177971,72,0.86,2019-12-12
1178231,124,1.65,2021-07-05
1180157,3,0.04,2017-08-12
1180618,8,0.08,2016-01-09
1182186,25,0.26,2015-05-07
1182189,4,0.05,2014-12-30
1183005,1,0.05,2019-10-13
1187643,83,1.19,2021-05-10
1189225,7,0.07,2018-08-31
1189378,173,1.77,2021-07-15
1190223,17,0.4,2020-09-20
1194508,1,0.02,2016-07-01
1195198,170,1.97,2020-02-12
1195260,118,1.63,2021-06-28
1197899,13,0.14,2019-10-08
1198874,43,0.5,2019-12-14
1203812,30,0.36,2021-07-05
1205103,246,2.95,2021-07-06
1205815,2,0.02,2015-08-07
1209069,2,0.09,2019-10-24
1209492,14,0.17,2019-05-17
1209921,96,1.36,2021-06-27
1213745,3,0.03,2018-07-31
1215122,2,0.02,2014-10-12
1215627,166,1.71,2021-07-31
1215836,1,0.02,2017-06-22
1217046,209,2.26,2021-07-17
1217318,562,6.96,2021-08-03
1220548,38,0.4,2021-06-18
1221332,39,1.19,2020-12-20
1221517,8,0.12,2021-06-23
1221962,17,0.18,2016-09-27
1223230,41,0.48,2019-11-05
1226176,21,1.04,2020-04-04
1228561,7,0.09,2021-02-11
1231273,71,0.8,2021-06-25
1232212,67,1.47,2021-08-02
1239293,8,0.08,2014-01-07
1240530,12,0.27,2018-07-17
1240586,4,0.1,2018-08-03
1240594,37,0.66,2019-10-06
1240625,5,0.07,2017-08-31
1245479,163,1.96,2020-03-07
1245977,12,0.16,2017-06-23
1251681,16,0.32,2021-07-21
1251889,12,0.13,2018-10-24
1252826,1,0.02,2017-07-05
1255828,224,2.51,2021-07-21
1256536,102,1.27,2020-02-16
1256670,3,0.04,2019-12-24
1256768,47,5.34,2021-05-27
1258651,88,1.53,2021-07-03
1260727,6,0.06,2019-08-30
1263054,44,0.6,2016-11-01
1263964,230,2.4,2021-07-18
1264920,21,0.21,2015-10-12
1267186,4,0.04,2015-09-08
1267954,141,1.98,2020-12-02
1268154,117,1.24,2021-07-20
1271103,1,0.01,2015-03-16
1273533,2,0.02,2014-06-23
1276760,10,0.12,2015-12-19
1277955,1,0.01,2014-05-17
1278469,10,0.1,2019-08-07
1278784,155,1.6,2021-07-25
1279234,4,0.07,2017-08-20
1281023,18,0.19,2019-01-01
1281257,19,0.25,2018-09-30
1284776,49,0.51,2018-05-02
1290315,4,0.11,2018-08-18
1291020,1,0.04,2019-06-19
1291245,2,0.03,2016-09-19
1291261,31,0.32,2021-07-25
1294403,10,0.1,2015-05-21
1294721,1,0.01,2014-09-22
1294973,116,1.35,2020-02-12
1300216,226,3.12,2021-07-08
1300950,89,2.81,2020-09-26
1301321,18,0.2,2015-10-09
1302684,11,0.11,2019-08-29
1304459,91,1.11,2021-03-31
1304952,5,0.08,2019-03-10
1305265,5,0.1,2019-12-31
1305346,15,0.16,2019-12-16
1306966,2,0.02,2016-09-04
1307095,5,0.07,2018-07-27
1307723,36,0.51,2020-01-01
1310672,73,0.89,2018-10-05
1312228,3,0.04,2015-12-20
1312945,3,0.04,2015-09-07
1313340,137,1.87,2021-06-25
1313593,11,0.13,2019-05-29
1313711,221,3.44,2021-07-11
1320550,22,0.31,2021-08-02
1322432,5,0.05,2015-12-25
1322917,130,1.37,2018-08-19
1323349,19,0.57,2018-12-12
1323801,120,1.36,2018-01-03
1325432,66,0.8,2019-10-12
1325911,52,0.72,2021-03-29
1326566,29,0.3,2019-08-19
1327940,13,0.18,2016-08-27
1330056,122,2.45,2021-03-28
1330753,12,0.2,2017-07-31
1331960,50,0.86,2021-06-30
1332473,11,0.11,2019-11-10
1334633,5,0.05,2017-12-03
1334793,4,0.05,2018-12-29
1336223,30,0.32,2020-11-22
1336230,38,0.4,2021-05-08
1346003,61,1.39,2020-01-02
1347126,31,0.51,2021-01-30
1347204,159,1.79,2021-08-02
1348118,169,1.91,2021-07-30
1349187,11,0.19,2019-10-17
1349658,51,1.82,2021-07-31
1350055,2,0.06,2019-02-03
1352657,7,0.08,2019-04-01
1354250,3,0.03,2016-01-30
1354415,188,1.93,2021-07-19
1354973,138,1.93,2019-12-16
1355468,14,0.19,2020-11-22
1355654,19,0.23,2019-01-01
1356710,181,3.45,2021-07-06
1357021,97,1.1,2020-03-07
1358963,108,1.76,2020-10-31
1361017,30,0.5,2019-11-30
1364278,3,0.03,2014-09-15
1365028,110,1.91,2020-03-17
1370154,2,0.02,2014-08-23
1370405,296,3.34,2021-07-16
1373456,39,0.46,2015-04-05
1378165,16,0.62,2019-08-01
1380326,99,2.27,2020-03-17
1382158,116,3.44,2021-05-25
1382607,2,0.03,2016-08-22
1386742,271,3.98,2021-05-30
1390532,11,0.12,2021-02-27
1392144,29,0.33,2021-07-21
1392673,6,0.07,2017-10-06
1396458,37,0.41,2020-12-01
1398234,1,0.45,2021-05-31
1398326,2,0.1,2019-12-31
1399352,62,0.65,2019-10-10
1401826,10,0.17,2021-08-01
1403635,3,0.09,2017-12-28
1403827,34,0.42,2021-05-21
1403870,87,1.04,2020-11-02
1404355,37,0.42,2019-09-23
1404510,52,0.59,2021-07-11
1404828,189,2.25,2017-11-23
1407364,22,0.27,2019-11-25
1407633,3,0.05,2015-09-29
1408406,11,0.22,2019-01-01
1411811,191,2.72,2021-07-31
1415738,25,0.3,2018-08-22
1421933,5,0.07,2016-07-25
1423112,22,0.6,2020-05-31
1426004,44,1.4,2019-11-30
1431246,7,0.1,2015-12-07
1437044,4,0.06,2014-05-15
1438870,53,0.74,2021-05-31
1439028,3,0.16,2017-07-06
1440363,264,2.76,2020-03-16
1444400,280,4.62,2021-07-31
1444924,4,0.04,2019-01-28
1445977,2,0.02,2015-09-01
1446483,163,2.13,2020-03-15
1449263,1,0.02,2016-05-04
1449546,50,0.6,2019-09-04
1453998,29,0.49,2018-10-13
1455804,1,0.02,2017-10-28
1456352,132,1.36,2018-05-01
1457505,73,0.86,2020-03-01
1458987,84,1.24,2021-01-31
1461965,97,1.03,2021-05-12
1465446,274,4.72,2021-07-27
1467106,262,2.84,2021-07-09
1467618,11,0.2,2021-05-31
1470069,32,0.49,2021-07-31
1472166,6,0.07,2021-05-31
1475084,202,2.27,2019-06-08
1475427,8,0.14,2016-11-28
1475631,101,1.06,2019-10-21
1475661,13,0.14,2014-09-01
1478946,45,0.51,2021-07-24
1479113,99,1.34,2021-07-10
1479283,49,0.51,2021-05-23
1480002,1,0.01,2013-09-16
1483688,17,0.28,2016-09-20
1484031,21,1.08,2019-10-21
1486099,13,0.17,2021-06-30
1487222,18,0.21,2018-02-12
1490223,22,0.29,2020-01-06
1491991,17,0.2,2018-01-21
1494527,253,2.81,2020-11-02
1499635,7,0.07,2014-09-20
1503618,5,0.07,2016-07-07
1506911,48,0.91,2019-01-01
1506985,65,0.7,2019-10-06
1511303,94,1.26,2021-06-30
1512006,210,3.27,2019-12-13
1513777,4,0.04,2014-06-25
1515659,3,0.03,2014-04-02
1517917,10,0.24,2017-09-17
1521335,2,0.03,2016-07-09
1523556,2,0.03,2016-09-04
1523892,67,1.06,2019-12-29
1524017,63,0.83,2019-12-23
1524302,9,0.1,2021-07-25
1525602,159,1.66,2021-07-03
1530386,82,1.07,2019-12-11
1533652,93,1.09,2020-12-23
1534212,72,1.01,2021-06-29
1535236,6,0.06,2019-12-24
1546448,26,0.28,2014-08-14
1546945,116,1.61,2017-03-08
1550558,32,0.81,2020-12-14
1551044,119,1.46,2020-02-18
1559435,38,0.54,2020-01-14
1559912,9,0.15,2016-08-01
1560339,32,0.34,2021-01-31
1566326,50,0.6,2018-07-08
1567225,19,0.28,2021-07-06
1578103,59,2.13,2021-06-12
1578776,192,2.33,2020-03-19
1581579,355,4.2,2021-07-31
1582540,2,0.03,2015-09-26
1583653,69,0.91,2019-12-30
1586454,34,0.44,2019-09-08
1586641,86,0.9,2021-07-17
1589248,1,0.01,2015-07-16
1591811,226,2.51,2020-03-15
1596314,27,0.32,2019-05-25
1596603,47,0.57,2019-06-29
1598328,55,0.72,2021-05-23
1598785,132,1.55,2019-12-14
1598863,10,0.1,2018-10-01
1604488,194,2.32,2021-07-06
1604489,3,0.03,2014-06-17
1613110,15,0.16,2021-05-31
1614964,14,0.15,2020-01-01
1617443,38,0.52,2018-12-17
1619695,182,2.36,2021-07-14
1621235,9,0.35,2019-11-09
1623431,1,0.01,2015-09-30
1628156,177,2.0,2020-01-03
1628564,145,1.98,2021-07-18
1633924,82,0.92,2019-09-17
1634856,19,0.2,2021-06-27
1635088,14,0.17,2019-09-18
1635672,40,0.43,2017-04-30
1640700,4,0.05,2014-09-14
1640995,54,0.7,2021-07-01
1645667,256,2.76,2021-07-17
1645772,141,1.65,2021-06-28
1646432,251,2.79,2021-01-02
1646910,1,0.01,2014-08-10
1649957,24,0.7,2019-09-24
1652236,58,0.68,2021-07-16
1654551,20,0.21,2015-06-27
1654623,8,0.11,2015-09-21
1654713,45,0.47,2020-03-03
1654929,190,2.06,2021-07-17
1654970,89,1.31,2020-07-18
1655550,8,0.17,2018-12-26
1656254,12,0.13,2021-06-29
1656539,247,3.48,2021-08-01
1656585,30,0.31,2019-09-06
1656621,234,2.76,2021-08-01
1657110,52,0.63,2019-02-07
1664614,12,0.13,2015-10-17
1664716,3,0.03,2016-10-02
1665498,28,0.36,2021-07-27
1668328,218,2.36,2020-02-17
1669149,85,0.92,2019-12-17
1669250,24,0.25,2018-09-14
1670517,6,0.06,2015-05-19
1672860,19,0.41,2020-01-22
1672977,22,0.57,2021-03-29
1673040,16,0.18,2021-05-16
1673338,26,0.27,2017-06-14
1677887,29,0.34,2020-01-02
1678380,1,0.03,2018-12-17
1682963,7,0.1,2020-03-10
1688711,77,1.66,2021-07-30
1688914,135,1.43,2021-04-26
1690764,6,0.1,2020-01-01
1691188,28,0.38,2019-09-02
1693028,23,0.49,2019-12-08
1693711,1,0.06,2020-02-22
1696050,92,1.55,2021-06-26
1696381,46,0.55,2020-03-21
1697047,168,2.0,2020-02-01
1700471,115,1.38,2020-03-09
1702533,68,0.72,2020-03-21
1702581,304,3.36,2021-06-23
1702781,14,0.22,2021-06-22
1704560,218,2.31,2021-07-01
1706997,4,0.07,2016-05-30
1707850,1,0.01,2014-05-31
1709089,32,0.61,2020-01-22
1712202,8,5.58,2021-07-23
1712660,268,2.84,2021-08-02
1716441,297,3.35,2019-12-29
1716640,31,0.39,2015-08-12
1717058,79,0.94,2021-06-30
1717226,19,0.26,2019-06-30
1721115,16,0.26,2020-12-29
1724731,2,0.03,2015-11-06
1725295,142,2.24,2021-06-30
1727923,7,0.13,2015-07-31
1728339,117,1.42,2021-07-23
1728437,78,1.29,2021-07-18
1728625,19,0.23,2017-12-04
1728938,212,2.48,2019-11-11
1729286,36,0.43,2019-12-16
1730937,40,0.56,2021-07-25
1731245,105,1.19,2019-12-26
1731365,113,1.9,2021-07-17
1732498,25,0.33,2016-10-11
1733054,387,4.63,2020-09-26
1734724,183,2.09,2017-08-28
1735804,247,3.19,2020-07-19
1736064,2,0.07,2013-10-23
1739847,54,0.71,2019-12-26
1740311,88,1.08,2021-07-18
1742654,131,1.56,2020-11-15
1743379,201,3.14,2021-07-29
1744709,3,0.04,2016-01-15
1745430,8,0.11,2021-07-07
1746582,2,0.03,2018-09-26
1750248,17,0.2,2014-06-09
1750679,126,1.6,2021-03-20
1753671,49,0.72,2021-07-19
1755844,12,0.2,2020-06-27
1758391,112,1.2,2018-01-01
1759154,156,2.11,2021-06-07
1759526,11,0.13,2020-03-05
1762852,3,0.06,2017-06-24
1762994,1,0.01,2014-01-04
1763008,2,0.03,2021-06-10
1763209,107,1.23,2018-10-14
1766846,318,3.51,2021-07-29
1767037,462,5.29,2021-08-01
1769357,14,0.16,2018-05-12
1776732,148,2.26,2021-07-15
1777007,229,2.7,2021-06-26
1778810,1,0.04,2019-08-26
1780748,39,0.49,2019-09-26
1781052,1,0.01,2016-01-03
1781786,56,0.68,2020-01-04
