,id,name,host_id,price,minimum_nights
17982,33785477,Modern 2 bedroom apt in Bushwick(Entire Apt),254771644,139,3
17983,33787433,☆3-Bedroom Spacious Apartment☆,251704655,187,2
17984,33787438,Cozy Studio in the heart of NYC,131544841,120,30
17985,33788019,☆Sun-Filled 3-Bedroom Apartment in Bronx☆,251704655,176,2
17986,33798189,Classy Master room with AC one stop to Manhattan,137358866,82,30
17987,33800548,"Apartment in Flushing , Queens.",96219565,135,3
17988,33801117,Brooklyn Couples Retreat w/ spa bathroom,25308624,65,30
17989,33801532,Cozy Bedstuy Apartment,242967001,100,30
17990,33807644,Williamsburg 30 days min. 2bath/en suite 2bedroom,10951481,190,365
17991,33808465,Access to public transportation Near shopping area,255258800,100,200
17992,33823598,LOVELY 1 BED ROOM 10 MIN FR JFK WITH PRIVATE PORCH,29349060,65,5
17993,33826205,"Gorgeous, light & bright apt in Bed Stuy + yard",57920236,270,30
17994,33826775,"Spacious, Light-Filled One-Bedroom in Williamsburg",255178006,180,30
17995,33829619,**Private Room in Newly Renovated Apartment,10149317,49,7
17996,33829791,10min Express train(E&F) No Kitchen +AC included,204704622,37,30
17997,33830012,Spacious Private space in Park Slope,255420742,110,1
17998,33832840,"Beautiful, Cozy & Private Bedroom in Bushwick BKLN",11123552,60,30
17999,33833257,Huge Room   30 Min To Manhattan,255448841,52,30
18000,33835408,Luxury Corner Unit w bigTerrace. Water&city view,67738361,786,30
18001,33835470,✦The Grand Budapest✦ private room in Brooklyn!,255448841,40,30
18002,33835992,Luxe-Exquisite Means You One bedroom Apartment,86769590,149,1
18003,33845173,"Cozy, Friendly Apt Share For Young Professionals",253836845,32,30
18004,33846501,Packaged for one and groups (QUEEN B),242631139,85,2
18005,33847217,BIG BEDROOM CLOSE TO LA GUARDIA AIRPORT FREE WIFI,22784412,60,30
18006,33849970,"3min to Grand Ave subway, newly built in 2015",19303369,36,30
18007,33852169,Large East Village Private Room & Private bathroom,37792599,89,3
18008,33852557,Spanish Harlem magical place full of life .,254112876,90,30
18009,33852604,Sunny-Junior-one bedroom-Prospect/Lefferts garden,112909067,110,30
18010,33853465,Gorgeous Sun filled Brooklyn Loft,31289942,200,30
18011,33854066,✪Birdman movie✪ Private Room in Brooklyn,255448841,38,30
18012,33854406,"Beautiful condo in quiet Parkchester, close to NYC",16851857,100,9
18013,33855937,"BRIGHT, STUNNING ROOM WITH AMAZING VIEWS.",117999420,170,3
18014,33856310,Back to Life - Summer in Brooklyn’s E. Stuyvesant,229386490,70,4
18015,33870097,"Convenient, bright 1Bdr in Williamsburg, Brooklyn",2405781,115,5
18016,33873570,"Lexi's International Haven, 12 Mins Walk to Subway",255787023,40,2
18017,33875614,Artist's Harlem Apartment,16439835,100,6
18018,33877113,Luxurious Rooms,255811821,65,30
18019,33877798,NYC High End Upper East Side Central Park Gem Home,147675745,118,30
18020,33880071,Beautiful Studio,255845450,150,30
18021,33880238,Putnam Townhome,18007143,137,30
18022,33881088,Cozy Sm Room Furnished!,5986790,45,31
18023,33881136,Cozy Brooklyn Getaway,255856907,100,30
18024,33883497,Beautiful 2BR Bed Stuy,255882354,119,2
18025,33883949,New Building Room 6 from 1,203266238,55,14
18026,33897838,Sunny and Modern Cobble Hill 1 Bedroom,255980743,150,30
18027,33900911,Gorgeous Apartment on the Upper West Side,131171018,300,5
18028,33903300,Affordable Luxury 2 Bedroom & 2 Bath w/Backyard,147983579,245,5
18029,33904680,HUGE Master Suite Private Bath in Spacious Duplex,10374669,80,30
18030,33907325,TW #8 Queen Bed  1 to 2,211136294,69,2
18031,33907731,Cozy Modern Townhouse Garden Apt,53621,101,30
18032,33908098,Cozy Room near Prospect Park!,42483494,40,7
18033,33910078,Bright & Cozy Apartment walking distance to Subway,256071378,190,2
18034,33913682,Cozy room,27277379,65,30
18035,33917958,Modern unique Woodside bdr. Close to sbwy+Manhttn.,137358866,77,30
18036,33926074,Cozy Artist's Haven Brooklyn Apartment,83615522,50,30
18037,33927253,Private Room@Columbia University neighborhood,114502772,41,30
18038,33927923,"Spacious, Sunny, and quiet sanctuary in FlatbushBK",2282687,112,3
18039,33928971,Large 1BR apt. in luxury West Village building.,158709729,450,30
18040,33930406,Absolutely Beautiful!,20851517,109,30
18041,33930528,☀️Sunny 1 BR Garden-Level in the ❤️of Williamsburg,52179765,72,30
18042,33933477,"2 Bed RM Apt. Pvt Home, 30 min to 34th Street!",38377515,111,3
18043,33937844,"Spacious, Light-Filled, Private Bklyn 2-Bedroom",255990804,206,2
18044,33937907,Antonio's place,36242952,50,2
18045,33944826,Bienvenidos a casa,234956201,50,2
18046,33954574,Luxury High Rise with Private Balcony,23066402,225,30
18047,33956049,Comfortable Private Room with everything you need!,256403429,63,30
18048,33959560,"Gorgeous, sunny and cosy Williamsburg 1 bed Apt",10860700,46,10
18049,33960097,1890 Townhouse Penthouse Centered S Williamsburg,44918139,285,30
18050,33961484,Gorgeous room near Washington Square,15617182,130,30
18051,33961505,Gorgeous flat in vibrant Bushwick,2513294,160,30
18052,33964014,The Zen Home,15853933,69,1
18053,33964535,Cozy Studio good natural light with park next door,56488464,100,30
18054,33964812,Luxury FiDi Terrace Apt by Seaport & WTC,10714783,100,7
18055,33966122,"Relaxing, comfy, and stress-free apartment.",138962369,65,1
18056,33966308,Lovely Bedroom 2 Blocks from Subway,256479489,55,2
18057,33970585,Ingrid’s Columbia Apt,256012654,40,30
18058,33970684,Its the Brooklyn way!,256510832,150,30
18059,33970850,SummerWintersGetaway- NO PARTIES! 4 GUESTS ONLY!,256462453,350,3
18060,33971170,Cozy apartment close to everything !!!,45404393,190,2
18061,33972882,"Modern, luxurious spacious room in East Village",4024547,135,30
18062,33974082,LARGE LUXURIOUS BEDROOM CLOSE TO MANHATTAN,32167398,65,3
18063,33974640,BEAUTIFUL PRIVATE ROOM CLOSE TO MANHATTAN,32167398,50,30
18064,33974777,SUNNY ROOM,32167398,45,30
18065,33982630,"LONG TERM RENTAL,STUDIO N6 IN THE VILLAGE",27636707,111,30
18066,33985846,NYC Uptown Loft!,235218603,221,30
18067,33986797,Cozy room in Richmond hill,251768799,150,30
18068,33987509,Private Room Columbia Univ 12min to Time Square,10415675,54,30
18069,33988271,"Cute, Convenient Bushwick 1-Bedroom (sleeps 6)",256634850,149,30
18070,33988643,"Cozy, Friendly Apt Share For Young Professionals",253836845,72,30
18071,33989681,"Cozy, Quintessential Brooklyn Carriage House",235329443,195,3
18072,33992212,2 Bedroom Sunny Apartment Near Prospect Park,2992287,199,3
18073,33994927,"Stylish Large 2 Bedroom, Perfect Location",256680416,235,30
18074,33996721,"Sunny, Spacious 2-BR Apt in HK",24530917,160,1
18075,33999377,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,32167398,49,2
18076,33999874,BRIGHT ROOM CLOSE TO MIDTOWN MANHATTAN,32167398,60,15
18077,34002121,Pat's place 1,256743247,37,30
18078,34002454,Beautiful Large Brooklyn Loft & West Facing View,543116,105,60
18079,34013205,cozy private studio in greenpoint..,25346924,150,30
18080,34014027,Spacious Light-Filled Room in Williamsburg Loft,23003756,70,30
18081,34014432,"Cozy , clean and comfortable",125755479,100,3
18082,34017965,BRIGHT SUNNY ONE BEDROOM APT WITH TERRACE,49101398,110,4
18083,34022740,Safari in Brooklyn!,256899020,72,2
18084,34022781,Cozy spot in prime Williamsburg,166247807,177,6
18085,34023411,2 beautiful bedroom apt .with 2 main subway line,6752504,200,30
18086,34023558,1 BR apartment in gut renovated historic building,88602231,59,30
18087,34039045,Modern Brick Exposed Brooklyn Apartment!,30995747,150,30
18088,34042173,"Peaceful, fully equipped, home away from home!",257053267,60,30
18089,34043476,Bohemian Artist’s Studio in Victorian Neighborhood,48201791,102,30
18090,34051551,靠近机场，交通购物两便利大房间#1,107272884,50,30
18091,34056679,Spanish Harlem magical place. Mezzanine bed,254112876,95,30
18092,34059931,1 BR Large Luxury Furnished Ap. Near Central Park,15145088,189,30
18093,34060242,Luxe Sunny Scandinavian Loft in Downtown NYC,864737,295,5
18094,34061088,"Bright, Spacious Studio near Water in Lux Highrise",73670220,179,30
18095,34063075,"BIG 2 Bedroom Apt in Washington Heights, Manhattan",191988723,60,30
18096,34063821,Full Size Bedroom Triplex in the Heart of Brooklyn,78078053,73,1
18097,34071447,Bunk Room,257995608,120,1
18098,34071681,City King,257995608,157,1
18099,34071682,Courtyard Queen,257995608,138,1
18100,34071685,Bunk Room ADA,257995608,120,1
18101,34071687,Courtyard King,257995608,148,1
18102,34071688,City Queen – Terrace ADA,257995608,250,1
18103,34071691,City Queen,257995608,148,1
18104,34071692,Two Twin Room,257995608,176,1
18105,34071693,Two Twin Room - Terrace,257995608,222,1
18106,34071699,City Queen – Terrace,257995608,250,1
18107,34071700,Courtyard Queen ADA,257995608,129,1
18108,34071962,King Room Sky,259169672,241,1
18109,34072045,King Room City,259169672,176,1
18110,34072046,Queen Room Terrace,259169672,250,1
18111,34072048,Queen Room Sky,259169672,241,1
18112,34072049,Queen Room City,259169672,166,1
18113,34072158,Queen Room Urban,259169672,157,1
18114,34072160,Queen Room,259169672,148,1
18115,34072161,Bunk Room,259169672,129,1
18116,34072162,Bunk Room ADA,259169672,129,1
18117,34072164,Queen Room City ADA,259169672,166,1
18118,34072165,Queen Room ADA Terrace,259169672,241,1
18119,34076756,A light filled historical,73324719,149,30
18120,34078420,"WONDERFUL, COMFORTABLE, SAFE LINCOLN CENTER SPACE",119816199,130,4
18121,34084359,Quiet pad,209887985,85,7
18122,34085879,Cozy Bedroom in prime Brooklyn,145252588,60,30
18123,34086213,Luxury 2-BR with Rooftop + Desk in Trendy Area,257171785,295,30
18124,34088667,"One master bedroom near Q10,Q24 BUS STOP, A train",179951095,70,1
18125,34088961,14th Street Oasis,214148143,154,30
18126,34096002,LIC luxury building with indoor pool and lounge,179875332,135,30
18127,34096795,Boutique room for families w/ rooftop & breakfast,257005399,370,30
18128,34096836,An urban retreat from the city’s hustle and bustle,257005399,430,30
18129,34096837,Refined luxury suite with relaxed residential vibe,257005399,159,30
18130,34096839,Near Hudson Yards & Times Square w/ breakfast,257005399,390,30
18131,34096841,Sleek Times Square suite with rooftop & breakfast,257005399,410,30
18132,34101162,Spacious with amazing views 1 bedroom apartment,22553662,175,30
18133,34103144,Manhattan room near Apollo. 5 mins->subway!,137358866,46,30
18134,34107684,Cozy Bed-Stuy 1BR with easy access to Manhattan,12162311,69,30
18135,34109471,New HUGE gorgeous 1 BR next to Prospect Park!,12222242,140,30
18136,34111820,Quiet Uptown Stay in Historic Building,29740456,60,2
18137,34114232,Luxury Top 50 Interior Designer Apartment,249210688,92,30
18138,34116575,"Sunny, Quiet, Green Studio near Central Park & MET",42144338,165,30
18139,34116613,Sonder *Weekly Specials* Studio Near Zuccotti Park,219517861,233,2
18140,34117228,Whimsical music room in an Artsy W’burg 3br,94404356,65,2
18141,34119451,Amazing 3BR private triplex in historic townhouse!,5173736,843,30
18142,34121944,"Spacious, studio w/ great lighting in heart of BK",17361902,75,30
18143,34123251,Charming Park Slope 2BR (15 Minutes to Manhattan!),257629980,188,2
18144,34124049,Private bedroom located in Downtown Manhattan,257599351,100,30
18145,34124075,Your own NEW York City apt!,257585150,375,3
18146,34124949,"Apartment for rent in EV, ten min from WSP",257668187,63,30
18147,34125953,Beautiful  Meat Packing /Greenwich 2 bedroom,58271557,285,5
18148,34127215,Beautiful Williamsburg Townhouse 4 bed / 2.5 bath,257685807,802,30
18149,34136999,"Homey Tribeca Studio w/ Pool, Roofdeck, Gym & View by Blueground",107434423,312,30
18150,34142194,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,95,30
18151,34142214,"Cozy home, away from home. 15 mins from downtown.",196476281,75,1
18152,34142893,WOMEN ONLY - Private Room in Harlem Apartment! (B),18886157,60,30
18153,34143050,"Newly Renovated, great Location Private Room 4-2",257773717,40,30
18154,34143463,"Feel-Good Decor, Lux Private Room Great Loc 4-4",257773717,40,30
18155,34150118,Cool newly renovated 1BR Apt overlooking Park,40875021,150,30
18156,34150332,Adorable room 2,34689714,99,30
18157,34152598,Hip budget friendly room 20 min from Manhattan!,34269923,50,30
18158,34155231,Nice and comfy 1BR in the heart of Williamsburg!,1825030,213,4
18159,34162298,Spacious first floor spot in heart of East Village,133809504,99,30
18160,34165293,"Clean, lovely interiors, best place. Woodside room",137358866,65,30
18161,34172085,Discount for Spacious Private Bedroom in Manhattan,257993786,133,1
18162,34175118,Luxury Soho Executive Suite Washer Dryer in Apt,61391963,133,30
18163,34176788,A Little Sumptin' on Sumpter,392665846,63,1
18164,34178190,Room in Bright Authentic New York Style Apartment,204806146,38,1
18165,34180216,JFK COMFY RM FOR TRAVEL Room 6,232251881,50,1
18166,34180443,"BRIGHT, chic, Huge room with PRIVATE BATHROOM",44260443,69,30
18167,34181328,Cozy one bedroom near 125th street in Harlem,18864992,98,30
18168,34183108,"Boutique Bedstuy Oasis, Bed & Bistro",158044747,160,2
18169,34197844,"Bright, airy, best of Greenpoint",758052,125,30
18170,34199783,Modern One Bedroom - Greenpoint,9583320,150,30
18171,34202304,曼哈顿 林肯中心 Manhattan Lincoln Center 5分钟到西59/66地铁站,97044757,98,30
18172,34202651,"UWS 3BR/2BTH Apt, 1 block from Central Park",652539,525,30
18173,34205576,Convenient ground floor duplex - no stairs!,258243498,190,3
18174,34207925,Spacious and beautiful 4BR with backyard,646729,275,2
18175,34213403,"Convenient Room w/ balc. in Prime Area, near 2 stations",137358866,47,30
18176,34228220,Newly Renovated 2 bedroom  near Times Square,174816758,285,3
18177,34230593,Spacious UES place. Subway. Central Park.,113927793,151,30
18178,34231172,Brick house floor in Brooklyn,59642348,104,2
18179,34232536,Red Violet,145878384,65,5
18180,34233572,"Quiet, Safe, Clean Room",258461766,75,1
18181,34234215,Casa Milcam,258468184,93,5
18182,34245464,"Cozy  Private Room, PERFECT LOCATION!",250689404,92,3
18183,34251212,Charming One-Bedroom East Village Apartment,59782332,100,30
18184,34251664,Cozy private room 10 min to Columbia Univiersity,250207981,40,30
18185,34251990,private room in Great location in Hells kitchen,32615118,80,3
18186,34253845,Bedroom w full kitchen & living room - no stairs!,258243498,110,1
18187,34254969,Cozy neighborhood Subway M/R<2min> & 7 Line<5min>,204704622,37,10
18188,34255183,2 Bedrooms and a Comfy Couch On Washington,17842194,90,30
18189,34255449,Beautiful Manhattan TOWNHOUSE APARTMENT w Deck,779474,135,3
18190,34255740,"Private, 2-story apartment, near the Highline",141713689,134,30
18191,34256176,"Nice 3Beds/2bedroom Apartment, 5min TIME SQUARE.",41124793,389,30
18192,34256727,"Private, Cozy, 1 Bedroom Escape! Near all!",49216953,125,2
18193,34258341,"New clean room in Queens, NY",258663772,60,1
18194,34258883,MEDPROFESSIONALS TRAVEL NURSES BY HOSP WALK 2TRAIN,241676154,35,30
18195,34263343,New renovated shared room  ( FEMALE ONLY ),251852817,55,30
18196,34271296,Cozy Art-Deco 2 Bed Home on Tree-lined street,257892281,375,5
18197,34272484,"Beautiful, huge, sunny room, Williamsburg",28500137,18,30
18198,34272580,Spacious 3 bedroom duplex with private backyard,4521174,190,30
18199,34274062,Williamsburg big studio,133465194,100,30
18200,34275040,Huge Williamsburg Studio with Private Terrace,125398274,200,5
18201,34278935,"Walk to FERRY, private, entire apartment. All new!",256966373,135,3
18202,34279388,Hamilton Heights Sanctuary,9070754,50,30
18203,34283155,Clean Room in Upper West Side Near Columbia Uni,6655776,40,2
18204,34284185,Cozy Private Bedroom,257390100,50,30
18205,34285510,Light Drenched One Bedroom in Nolita,23831365,200,10
18206,34287923,Massive apartment in DWNTWN Manhattan!,230837383,270,2
18207,34288145,Cozy bedroom in heart of Astoria with backyard!,41614685,70,30
18208,34301679,Amazing  luxury apartment in Manahttan!,258753303,354,3
18209,34302049,"Bright, cozy 1 bedroom near Central Park",17831516,35,30
18210,34303799,Magical space in prime Williamsburg,116674915,65,30
18211,34306797,Bright & Beautiful Park Slope One-Bedroom,258251034,175,30
18212,34312163,Chic Place,95570540,130,2
18213,34312985,Luxury private room&bath in2/2 prime Williamsburg,544721,89,2
18214,34313601,Stylish Renovated 1BR Apt * Perfect BKLYN Location,29659188,176,2
18215,34314739,charming cozy apt private parking and entrance,258819365,80,4
