id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,availability_365
253466,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253471,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253475,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253590,Manhattan,Upper West Side,40.79846,-73.96512,Entire home/apt,166
253800,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253803,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253806,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253811,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,337
253815,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,334
253828,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,246
253839,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,246
253846,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,246
254168,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,246
254409,Brooklyn,Clinton Hill,40.68136,-73.9654,Entire home/apt,0
255476,Brooklyn,Williamsburg,40.71028,-73.95409,Private room,1
255601,Brooklyn,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,364
255637,Brooklyn,Prospect Heights,40.67524,-73.96464,Private room,299
257097,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,215
258688,Manhattan,West Village,40.74024,-74.00584,Entire home/apt,0
258690,Manhattan,Chelsea,40.74642,-74.00411,Entire home/apt,0
258740,Manhattan,Harlem,40.81847,-73.94623,Private room,0
258838,Staten Island,Arrochar,40.59258,-74.06661,Entire home/apt,351
258930,Manhattan,Chinatown,40.71517,-73.99376,Entire home/apt,0
261259,Manhattan,West Village,40.73146,-74.00448,Entire home/apt,0
261674,Manhattan,Chelsea,40.74101,-74.00006,Private room,0
261781,Manhattan,West Village,40.73221,-74.00448,Entire home/apt,0
262478,Manhattan,Lower East Side,40.71881,-73.9879,Private room,364
262583,Manhattan,West Village,40.73219,-74.00289,Entire home/apt,93
263005,Brooklyn,Fort Greene,40.69643,-73.97698,Entire home/apt,73
263232,Manhattan,Harlem,40.82176,-73.94522,Entire home/apt,0
263502,Brooklyn,Williamsburg,40.71838,-73.95617,Entire home/apt,365
263888,Manhattan,Upper West Side,40.79632,-73.97643,Entire home/apt,172
265036,Brooklyn,Crown Heights,40.67254,-73.95386,Private room,180
265145,Manhattan,Theater District,40.76253,-73.98365,Entire home/apt,0
265506,Manhattan,Upper East Side,40.7628,-73.9651,Entire home/apt,0
266146,Manhattan,Upper West Side,40.78272,-73.97443,Entire home/apt,235
266155,Manhattan,Upper West Side,40.78419,-73.97444,Entire home/apt,281
266449,Manhattan,Lower East Side,40.71866,-73.98962,Entire home/apt,215
267376,Manhattan,Financial District,40.70867,-74.00303,Private room,188
267435,Queens,Rego Park,40.73333,-73.85933,Private room,0
267652,Brooklyn,Kensington,40.643776,-73.972168,Private room,311
268335,Brooklyn,Williamsburg,40.72136,-73.95674,Entire home/apt,229
268481,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,0
269283,Brooklyn,Crown Heights,40.66385,-73.93229,Private room,304
269404,Queens,Astoria,40.76716,-73.91177,Private room,365
269889,Queens,Long Island City,40.74536,-73.94903,Private room,303
270139,Brooklyn,Bushwick,40.70413,-73.92726,Private room,0
270231,Queens,Woodside,40.74496,-73.91167,Private room,365
270315,Brooklyn,Bedford-Stuyvesant,40.68611,-73.93089,Private room,198
270345,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,153
271694,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,0
272026,Manhattan,Washington Heights,40.85754,-73.92887,Entire home/apt,268
272044,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,353
273190,Manhattan,West Village,40.7327,-74.00267,Entire home/apt,262
274329,Queens,Ridgewood,40.70749,-73.916,Entire home/apt,210
274376,Brooklyn,Clinton Hill,40.68321,-73.96741,Entire home/apt,243
274743,Manhattan,Upper East Side,40.77549,-73.95128,Entire home/apt,307
274995,Brooklyn,Crown Heights,40.66824,-73.9617,Entire home/apt,179
275976,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,120
276317,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,324
276994,Manhattan,Morningside Heights,40.80504,-73.96375,Entire home/apt,0
277207,Brooklyn,Greenpoint,40.72842,-73.958,Private room,340
277883,Brooklyn,Prospect-Lefferts Gardens,40.6556,-73.95389,Entire home/apt,0
278090,Manhattan,East Harlem,40.79241,-73.93805,Private room,295
278145,Queens,Astoria,40.77128,-73.91939,Private room,0
278631,Manhattan,West Village,40.73725,-74.00841,Entire home/apt,62
278876,Brooklyn,Crown Heights,40.66883,-73.95296,Private room,0
279857,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95536,Private room,277
280315,Brooklyn,Crown Heights,40.67265,-73.94486,Entire home/apt,0
281521,Manhattan,West Village,40.73853,-74.00292,Entire home/apt,0
281756,Brooklyn,Greenpoint,40.73243,-73.95716,Entire home/apt,300
281851,Manhattan,Harlem,40.8078,-73.95232,Private room,365
282977,Brooklyn,Park Slope,40.6732,-73.97998,Private room,328
283550,Manhattan,Hell's Kitchen,40.75981,-73.99138,Entire home/apt,0
284855,Manhattan,West Village,40.73412,-74.00884,Entire home/apt,67
285515,Manhattan,SoHo,40.72682,-74.00017,Entire home/apt,364
286662,Brooklyn,Crown Heights,40.67223,-73.95556,Entire home/apt,129
286838,Manhattan,Harlem,40.80748,-73.95589,Private room,0
287397,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,179
287408,Manhattan,Hell's Kitchen,40.76198,-73.99361,Entire home/apt,0
287421,Brooklyn,Carroll Gardens,40.6846,-74.00074,Entire home/apt,184
287845,Brooklyn,Carroll Gardens,40.67933,-73.995,Entire home/apt,246
288726,Manhattan,Little Italy,40.719,-73.99764,Private room,10
289020,Manhattan,East Village,40.72976,-73.98684,Entire home/apt,0
289665,Manhattan,West Village,40.72864,-74.00453,Entire home/apt,0
289703,Manhattan,SoHo,40.72533,-73.9972,Entire home/apt,0
290123,Manhattan,Flatiron District,40.742886,-73.9907,Entire home/apt,350
292121,Manhattan,Hell's Kitchen,40.76387,-73.98742,Entire home/apt,365
292266,Brooklyn,Bushwick,40.69621,-73.91382,Private room,41
292800,Manhattan,West Village,40.73431,-74.00225,Entire home/apt,197
293837,Brooklyn,Williamsburg,40.70753,-73.94469,Entire home/apt,0
294227,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,337
294242,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,335
294250,Manhattan,Upper West Side,40.77702,-73.97904,Entire home/apt,2
294259,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,325
294263,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,354
294280,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,365
294490,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328
295231,Brooklyn,Williamsburg,40.70951,-73.95015,Private room,0
295998,Manhattan,Upper West Side,40.79131,-73.9694,Entire home/apt,96
296361,Queens,Elmhurst,40.73849,-73.87232,Private room,314
296717,Brooklyn,Bedford-Stuyvesant,40.68907,-73.95384,Private room,212
297611,Brooklyn,Clinton Hill,40.69398,-73.96888,Private room,0
298759,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,0
298782,Brooklyn,Bedford-Stuyvesant,40.68557,-73.94891,Private room,0
301372,Brooklyn,Fort Greene,40.6857,-73.97388,Private room,0
302057,Brooklyn,Flatbush,40.64226,-73.96681,Private room,216
302238,Manhattan,Harlem,40.80752,-73.94778,Entire home/apt,328
302280,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,242
302309,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,331
302705,Manhattan,Upper East Side,40.77298,-73.95813,Private room,227
302758,Manhattan,East Harlem,40.79675,-73.93634,Entire home/apt,32
303264,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,331
305211,Brooklyn,Williamsburg,40.71453,-73.96091,Entire home/apt,232
305245,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,297
306702,Brooklyn,Fort Greene,40.68786,-73.97421,Private room,0
306799,Brooklyn,Bushwick,40.70674,-73.91959,Private room,253
310272,Staten Island,Clifton,40.62449,-74.0781,Private room,0
310325,Manhattan,Harlem,40.82359,-73.94601,Private room,362
310524,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,338
310796,Manhattan,Upper West Side,40.78408,-73.97429,Entire home/apt,251
311003,Brooklyn,Crown Heights,40.67687,-73.95651,Entire home/apt,307
311356,Queens,Ridgewood,40.70167,-73.90927,Private room,362
312415,Manhattan,Theater District,40.75672,-73.99003,Private room,62
312429,Brooklyn,Prospect Heights,40.67358,-73.96306,Private room,0
314982,Manhattan,East Village,40.73216,-73.98678,Private room,270
318021,Manhattan,Harlem,40.80272,-73.95316,Private room,272
319798,Brooklyn,Bay Ridge,40.63419,-74.02098,Private room,324
320877,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,0
321014,Manhattan,Gramercy,40.73231,-73.98469,Entire home/apt,0
321136,Manhattan,Washington Heights,40.83249,-73.94466,Entire home/apt,205
322037,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,300
323453,Brooklyn,Williamsburg,40.70571,-73.93284,Entire home/apt,94
324800,Brooklyn,Williamsburg,40.71376,-73.94326,Entire home/apt,0
325429,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,220
326832,Manhattan,Upper East Side,40.77516,-73.9537,Entire home/apt,0
328040,Manhattan,Murray Hill,40.74838,-73.98214,Entire home/apt,278
328744,Brooklyn,Crown Heights,40.66763,-73.95836,Entire home/apt,225
328788,Brooklyn,Bedford-Stuyvesant,40.69897,-73.95002,Private room,0
329310,Manhattan,Chinatown,40.71502,-73.9917,Entire home/apt,217
332208,Brooklyn,Greenpoint,40.72617,-73.95264,Entire home/apt,10
333323,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,347
334607,Brooklyn,Williamsburg,40.71529,-73.96032,Entire home/apt,0
334781,Manhattan,Harlem,40.82904,-73.93892,Private room,357
341525,Manhattan,Hell's Kitchen,40.75594,-73.99283,Entire home/apt,77
342995,Manhattan,Harlem,40.81319,-73.94194,Private room,169
343276,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,114
343971,Manhattan,Harlem,40.83243,-73.94817,Private room,179
344092,Brooklyn,Sunset Park,40.64368,-74.02102,Entire home/apt,0
346579,Manhattan,Lower East Side,40.71932,-73.98364,Entire home/apt,92
351530,Brooklyn,Park Slope,40.67327,-73.97541,Entire home/apt,81
351859,Manhattan,Chelsea,40.74828,-73.9917,Entire home/apt,341
352651,Brooklyn,Prospect-Lefferts Gardens,40.66,-73.95203,Private room,251
353317,Manhattan,Chinatown,40.71481,-73.99059,Private room,91
354095,Manhattan,East Village,40.73031,-73.98058,Entire home/apt,6
355106,Brooklyn,Prospect-Lefferts Gardens,40.66257,-73.95761,Private room,217
361803,Manhattan,Upper East Side,40.77708,-73.95199,Shared room,0
363016,Queens,Maspeth,40.72678,-73.90448,Entire home/apt,365
364785,Brooklyn,Park Slope,40.67979,-73.97648,Private room,215
365439,Manhattan,SoHo,40.72458,-74.00343,Private room,365
367810,Brooklyn,Greenpoint,40.73626,-73.95634,Private room,329
369409,Manhattan,Midtown,40.75822,-73.96329,Private room,276
373618,Brooklyn,Williamsburg,40.72038,-73.95885,Private room,70
374548,Brooklyn,Bedford-Stuyvesant,40.68329,-73.93536,Entire home/apt,361
378460,Manhattan,Hell's Kitchen,40.75855,-73.99189,Entire home/apt,337
380416,Brooklyn,Park Slope,40.67566,-73.97949,Entire home/apt,42
380730,Brooklyn,Sheepshead Bay,40.59556,-73.94998,Entire home/apt,0
382523,Manhattan,Harlem,40.80342,-73.94845,Private room,365
382524,Manhattan,Harlem,40.80562,-73.94873,Private room,347
385657,Brooklyn,Williamsburg,40.70364,-73.93484,Private room,0
385824,Bronx,Spuyten Duyvil,40.88095,-73.91701,Entire home/apt,343
386507,Manhattan,Harlem,40.80872,-73.94327,Shared room,362
386555,Staten Island,Stapleton,40.62719,-74.08016,Private room,364
386744,Manhattan,Upper East Side,40.77,-73.95842,Private room,91
386799,Manhattan,Midtown,40.7616,-73.97715,Entire home/apt,0
387666,Manhattan,Washington Heights,40.83521,-73.93836,Private room,162
389482,Queens,Briarwood,40.71215,-73.81692,Private room,365
392948,Brooklyn,Williamsburg,40.71009,-73.96604,Private room,227
393094,Manhattan,Battery Park City,40.70594,-74.01675,Entire home/apt,0
394111,Queens,Briarwood,40.71044,-73.81703,Private room,338
396636,Manhattan,Harlem,40.82903,-73.94204,Entire home/apt,270
397034,Manhattan,Upper West Side,40.78221,-73.98357,Private room,365
397297,Manhattan,East Village,40.72593,-73.98278,Entire home/apt,0
398850,Manhattan,Chelsea,40.74854,-73.99626,Entire home/apt,364
399946,Manhattan,Lower East Side,40.72135,-73.98947,Entire home/apt,0
400039,Brooklyn,Bushwick,40.70267,-73.92716,Entire home/apt,0
403668,Manhattan,East Village,40.7294,-73.98042,Entire home/apt,0
403712,Manhattan,East Village,40.72968,-73.98687,Entire home/apt,365
404923,Brooklyn,Windsor Terrace,40.64788,-73.97837,Entire home/apt,311
405025,Queens,Long Island City,40.75434,-73.9354,Entire home/apt,216
407469,Brooklyn,Bushwick,40.68879,-73.91635,Private room,0
408983,Brooklyn,Prospect-Lefferts Gardens,40.65975,-73.9572,Entire home/apt,296
409262,Brooklyn,Boerum Hill,40.68561,-73.98919,Entire home/apt,337
409666,Brooklyn,Brighton Beach,40.5767,-73.95565,Entire home/apt,0
411918,Brooklyn,Crown Heights,40.67128,-73.94307,Entire home/apt,242
412061,Brooklyn,Crown Heights,40.67159,-73.95604,Entire home/apt,273
413504,Brooklyn,Williamsburg,40.71294,-73.94461,Private room,212
415304,Manhattan,East Village,40.73161,-73.98484,Entire home/apt,0
416557,Brooklyn,Greenpoint,40.72292,-73.94577,Entire home/apt,139
417685,Brooklyn,South Slope,40.66481,-73.97776,Entire home/apt,251
419373,Brooklyn,Bedford-Stuyvesant,40.68849,-73.94224,Entire home/apt,215
419792,Manhattan,Lower East Side,40.71811,-73.98478,Entire home/apt,0
421539,Manhattan,East Harlem,40.79018,-73.94872,Entire home/apt,152
423015,Brooklyn,Bedford-Stuyvesant,40.68877,-73.95408,Private room,77
423275,Queens,Astoria,40.76456,-73.91749,Entire home/apt,363
430427,Manhattan,Washington Heights,40.83559,-73.94095,Private room,0
430665,Manhattan,Upper West Side,40.79288,-73.9642,Entire home/apt,0
432090,Queens,Long Island City,40.7464,-73.94807,Private room,0
433218,Brooklyn,Prospect Heights,40.67793,-73.9702,Entire home/apt,0
433414,Brooklyn,Clinton Hill,40.68566,-73.96781,Entire home/apt,258
434792,Brooklyn,Park Slope,40.67154,-73.98745,Entire home/apt,1
435909,Manhattan,West Village,40.73553,-74.00418,Entire home/apt,96
436916,Manhattan,Harlem,40.82577,-73.94487,Private room,0
437352,Brooklyn,South Slope,40.66902,-73.98884,Entire home/apt,216
437906,Manhattan,East Village,40.72843,-73.98014,Entire home/apt,0
438513,Brooklyn,Prospect-Lefferts Gardens,40.65712,-73.96105,Entire home/apt,102
439750,Brooklyn,Williamsburg,40.71559,-73.94289,Private room,364
439870,Brooklyn,Park Slope,40.66943,-73.98188,Entire home/apt,72
442649,Manhattan,Chelsea,40.74567,-73.99991,Entire home/apt,0
444171,Brooklyn,Bedford-Stuyvesant,40.68835,-73.92785,Entire home/apt,0
444430,Bronx,Mott Haven,40.81081,-73.9237,Private room,0
447766,Manhattan,Kips Bay,40.73958,-73.98143,Private room,65
448048,Queens,Jackson Heights,40.75243,-73.87843,Private room,179
448049,Queens,Jackson Heights,40.74944,-73.89292,Private room,364
449034,Brooklyn,Williamsburg,40.71811,-73.95456,Private room,277
449660,Brooklyn,Windsor Terrace,40.64885,-73.97453,Private room,355
450577,Manhattan,Upper West Side,40.7769,-73.97671,Entire home/apt,255
450578,Brooklyn,Sunset Park,40.6377,-74.01792,Private room,329
452068,Brooklyn,Kensington,40.64321,-73.97137,Entire home/apt,0
452541,Brooklyn,Windsor Terrace,40.66053,-73.98246,Entire home/apt,198
453094,Brooklyn,Clinton Hill,40.68818,-73.96383,Private room,348
453255,Manhattan,Lower East Side,40.71776,-73.98486,Entire home/apt,254
453317,Brooklyn,Bedford-Stuyvesant,40.69039,-73.95418,Private room,0
454334,Manhattan,Harlem,40.81669,-73.94267,Private room,0
454763,Manhattan,Inwood,40.86667,-73.91813,Entire home/apt,282
455734,Manhattan,Inwood,40.86909,-73.9239,Entire home/apt,148
455801,Manhattan,Harlem,40.80705,-73.95202,Private room,0
456110,Manhattan,Chelsea,40.74812,-73.99603,Entire home/apt,0
456190,Manhattan,West Village,40.73491,-74.0058,Entire home/apt,47
456457,Manhattan,Greenwich Village,40.73143,-74.00105,Entire home/apt,0
456526,Manhattan,Harlem,40.81759,-73.94402,Private room,0
457829,Manhattan,East Village,40.72899,-73.98975,Entire home/apt,74
459066,Manhattan,Upper East Side,40.76719,-73.95303,Entire home/apt,0
460999,Manhattan,Harlem,40.81431,-73.94788,Entire home/apt,0
462454,Manhattan,Lower East Side,40.71909,-73.98751,Private room,55
463042,Manhattan,SoHo,40.72371,-73.99663,Entire home/apt,182
463107,Brooklyn,Crown Heights,40.66786,-73.93783,Entire home/apt,277
464231,Brooklyn,Bedford-Stuyvesant,40.68905,-73.9541,Private room,0
465706,Manhattan,Upper West Side,40.79903,-73.96297,Entire home/apt,243
466277,Brooklyn,Williamsburg,40.71116,-73.94721,Entire home/apt,108
466457,Brooklyn,Bedford-Stuyvesant,40.68928,-73.93908,Entire home/apt,215
467569,Manhattan,Lower East Side,40.71937,-73.98387,Entire home/apt,65
467634,Queens,Jamaica,40.67595,-73.76463,Shared room,365
467866,Manhattan,West Village,40.73054,-74.00613,Private room,120
470498,Manhattan,Battery Park City,40.71051,-74.01724,Private room,0
471712,Manhattan,Harlem,40.80631,-73.95579,Private room,0
471758,Manhattan,Tribeca,40.72254,-74.01074,Entire home/apt,0
471845,Brooklyn,Bedford-Stuyvesant,40.68308,-73.94403,Entire home/apt,0
471914,Brooklyn,Prospect-Lefferts Gardens,40.65958,-73.96118,Private room,365
476899,Manhattan,East Village,40.72682,-73.98372,Entire home/apt,0
476983,Manhattan,Harlem,40.8239,-73.94242,Private room,26
478053,Manhattan,Two Bridges,40.71101,-73.99518,Private room,33
478832,Brooklyn,Carroll Gardens,40.6748,-74.00032,Entire home/apt,0
479002,Brooklyn,Fort Greene,40.68687,-73.97074,Entire home/apt,16
479285,Queens,Sunnyside,40.74709,-73.92056,Entire home/apt,350
483414,Brooklyn,Bedford-Stuyvesant,40.68476,-73.94867,Private room,0
483505,Brooklyn,Williamsburg,40.709,-73.96804,Entire home/apt,180
484297,Brooklyn,Clinton Hill,40.68375,-73.96458,Entire home/apt,0
484312,Brooklyn,South Slope,40.66029,-73.98566,Entire home/apt,13
484728,Brooklyn,Fort Hamilton,40.61211,-74.03451,Entire home/apt,0
486350,Brooklyn,Williamsburg,40.70799,-73.95305,Entire home/apt,150
489018,Manhattan,East Village,40.72484,-73.98242,Entire home/apt,0
491123,Brooklyn,Prospect Heights,40.67379,-73.96623,Private room,281
491529,Brooklyn,Park Slope,40.67219,-73.97672,Entire home/apt,6
491942,Manhattan,Upper West Side,40.79058,-73.97367,Entire home/apt,0
492785,Brooklyn,Clinton Hill,40.68657,-73.96262,Entire home/apt,209
492810,Queens,Bayside,40.76763,-73.77003,Entire home/apt,1
493611,Brooklyn,Gowanus,40.68096,-73.98641,Entire home/apt,343
494937,Manhattan,Tribeca,40.71993,-74.00502,Entire home/apt,21
495249,Queens,Jackson Heights,40.75347,-73.89145,Private room,0
496166,Brooklyn,South Slope,40.66609,-73.98472,Entire home/apt,58
498052,Brooklyn,Williamsburg,40.71493,-73.96106,Private room,35
498859,Brooklyn,Brighton Beach,40.58294,-73.96384,Entire home/apt,358
499249,Brooklyn,Williamsburg,40.70528,-73.95756,Private room,0
500886,Brooklyn,Bedford-Stuyvesant,40.69026,-73.92794,Private room,339
501082,Manhattan,Harlem,40.82482,-73.94072,Private room,308
503460,Staten Island,New Springville,40.59274,-74.16178,Private room,0
503585,Brooklyn,Bedford-Stuyvesant,40.6846,-73.95822,Entire home/apt,33
503722,Brooklyn,Williamsburg,40.7115,-73.95856,Entire home/apt,30
503790,Manhattan,West Village,40.73082,-74.00248,Entire home/apt,0
504322,Manhattan,Greenwich Village,40.73034,-74.00056,Entire home/apt,0
504362,Brooklyn,Prospect Heights,40.67707,-73.97062,Entire home/apt,23
504437,Manhattan,Lower East Side,40.72103,-73.98835,Entire home/apt,1
