id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
46797479,SPACIOUS DUPLEX APT WITH A PRIVATE ROOF DECK UES,9293730,Inna,Manhattan,Upper East Side,40.76836,-73.95577,Entire home/apt,125,30,2,2021-06-12,0.26,32,258
46797938,New Luxury STUDIO Upper East Side ~W&D in unit~,27181542,Jt,Manhattan,Upper East Side,40.77316,-73.94922,Entire home/apt,199,30,2,2021-07-10,0.31,41,124
46797959,Contemporary luxurious 3 bedroom Apt. in Midtown,293107660,Audrey,Manhattan,Hell's Kitchen,40.76005,-73.99666,Entire home/apt,415,30,1,2021-03-31,0.24,4,4
46797970,2 bedroom apartment in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76571,-73.99011,Entire home/apt,135,30,1,2021-01-06,0.14,171,329
46798778,UWS 2 bed/1 bath Apt. located in luxury building,145146182,Mordechai,Manhattan,Upper West Side,40.79324,-73.96629,Entire home/apt,215,30,1,2021-05-29,0.44,3,215
46799074,Cozy Bedroom at Columbus Circle!,25282898,G,Manhattan,Hell's Kitchen,40.76621,-73.98466,Private room,55,10,1,2020-12-29,0.14,1,0
46801349,Manhattan Executive Suite,52057517,Donald,Manhattan,Hell's Kitchen,40.76226,-73.997,Entire home/apt,1040,2,10,2021-07-25,10.0,1,55
46801680,New York Financial district Privat Rom Female Only,87827436,Camelia,Manhattan,Financial District,40.70548,-74.00928,Private room,80,24,1,2021-07-09,1.0,1,235
46812625,Large NYC 2 bedroom APT - Steps from Central Park,170568130,Ignacio,Manhattan,Upper West Side,40.79905,-73.96098,Entire home/apt,110,1,6,2021-05-14,1.94,15,37
46812680,Nice beautiful room in Cypress Hills,339436944,Jules,Brooklyn,Cypress Hills,40.68664,-73.87382,Private room,52,1,37,2021-07-15,4.98,3,353
46813144,Private Bedroom in Charming Apartment,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94964,Private room,46,35,2,2021-01-02,0.65,21,295
46813371,Charming Private ROOM in Brooklyn,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68988,-73.94985,Private room,46,35,1,2021-02-27,0.19,21,341
46813670,Amazing Private ROOM in Brooklyn,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68944,-73.95166,Private room,41,35,1,2021-02-02,0.16,21,364
46814073,Cozy Private ROOM in Brooklyn,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68829,-73.95164,Private room,42,35,1,2021-04-30,0.31,21,353
46814491,Modern Private ROOM in Great Apt in Brooklyn,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68818,-73.94986,Private room,38,35,1,2021-02-19,0.18,21,277
46814604,Awesome Private ROOM,378137600,Kristina & Jack,Brooklyn,Bedford-Stuyvesant,40.68952,-73.95004,Private room,42,35,1,2021-02-01,0.16,21,331
46814791,Large & Cozy 2 bedroom APT in the Lower East Side,170568130,Ignacio,Manhattan,Lower East Side,40.71792,-73.98524,Entire home/apt,110,1,9,2021-07-15,1.12,15,37
46815871,"Seaview Place Cottage in Canarsie,  Brooklyn",378258850,Carmen,Brooklyn,Canarsie,40.63186,-73.90126,Entire home/apt,375,1,4,2021-07-24,4.0,1,365
46816415,No longer Available! NOMAD! NYC! Two bedroom,54328307,Rafaela,Manhattan,Midtown,40.74567,-73.99055,Entire home/apt,115,30,1,2021-04-02,0.24,1,78
46825084,Homey 2 Bedroom Apartment in Heart of Chelsea,342640129,Lou,Manhattan,Chelsea,40.74096,-73.99899,Entire home/apt,341,3,16,2021-07-19,9.6,1,266
46827277,Beautiful 2 Bedroom Apartment in Center of Chelsea,161562842,Ana,Manhattan,Chelsea,40.74211,-73.99867,Entire home/apt,291,3,12,2021-07-19,1.81,1,296
46829853,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70621,-74.00397,Private room,213,1,52,2021-07-25,9.45,107,143
46829934,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70449,-74.00513,Private room,213,1,41,2021-07-25,9.32,107,111
46829983,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70631,-74.00531,Private room,213,1,44,2021-08-01,7.37,107,145
46831214,"Sweeping water views, with statue of liberty",19550968,Silvia,Manhattan,Battery Park City,40.7116,-74.01674,Entire home/apt,75,30,1,2020-12-15,0.13,1,0
46832297,"*Updated* 2br Apartment near JFK, Train & Bus!",101311747,Tiffani,Queens,Richmond Hill,40.68442,-73.83084,Entire home/apt,149,3,10,2021-04-04,1.31,1,0
46832577,PH DUPLEX w/ PRIVET OUTDOOR DECK !! W&D in Unit!,27181542,Jt,Manhattan,Upper East Side,40.77517,-73.94749,Entire home/apt,249,30,1,2021-06-20,0.65,41,88
46832930,Sunny bedroom in Williamsburg,16998723,Cathy,Brooklyn,Williamsburg,40.71208,-73.94211,Private room,99,2,2,2021-06-16,2.0,1,34
46833500,Apartment with a private entrances close to train,378367272,Benavides,Bronx,Allerton,40.86655,-73.8521,Entire home/apt,150,4,3,2021-08-02,0.74,1,346
46833665,Cozy one-bedroom in a hidden gem neighborhood,43654009,Justine,Manhattan,Upper East Side,40.76119,-73.96379,Entire home/apt,122,3,16,2021-08-02,2.19,1,3
46833784,Amplio y luminoso apartamento en New York,298280633,Nadia,Queens,Briarwood,40.70854,-73.81476,Entire home/apt,55,30,1,2021-02-05,0.17,1,0
46834318,"Visitor's Dream: Subway, All Amenities, Near Park!",6689258,Nana T,Brooklyn,Prospect-Lefferts Gardens,40.66342,-73.94605,Private room,69,3,3,2021-07-04,0.45,1,0
46834425,Cozy private room in (Manhattan Uptown),175519061,Jonathan,Manhattan,Washington Heights,40.8476,-73.93268,Private room,38,5,7,2021-04-11,0.97,2,242
46848948,BRAND NEW Prime Upper East ~W/D in unit~ Elevator!,27181542,Jt,Manhattan,Upper East Side,40.77146,-73.95834,Entire home/apt,225,30,2,2021-07-01,0.91,41,88
46852254,RARE Manhattan Upper East SAFE 24hr Doorman LUX!,378487795,A.P.,Manhattan,East Harlem,40.78544,-73.94195,Entire home/apt,82,3,1,2021-03-11,0.2,1,0
46858022,Private backyard / Entire apartment / Prime area!,378529942,Angelica,Brooklyn,Williamsburg,40.71325,-73.94374,Entire home/apt,71,2,26,2021-07-16,3.29,3,8
46867150,Modernist two bedroom on the Park,3427492,Brooks,Brooklyn,Prospect-Lefferts Gardens,40.65782,-73.96137,Entire home/apt,175,30,6,2021-08-02,0.98,1,97
46869482,Quiet & Comfortable Upper East Side Apartment,377696966,Aleftina,Manhattan,Upper East Side,40.78287,-73.94665,Entire home/apt,146,30,38,2021-07-28,17.54,2,71
46872971,Historic Brooklyn Duplex with Modern Flair,408526,Glenda,Brooklyn,Crown Heights,40.67211,-73.93949,Entire home/apt,222,3,4,2021-06-05,0.82,1,11
46875662,HUGE room over looking the Hudson River!,378681615,Alex,Manhattan,Washington Heights,40.84676,-73.94337,Private room,500,1,1,2021-06-03,0.47,1,365
46875977,Trendy Williamsburg area / Warm & Cozy comfy Home!,378529942,Angelica,Brooklyn,Williamsburg,40.71667,-73.94552,Entire home/apt,56,2,24,2021-06-09,3.04,3,5
46876905,"1 Brd Apt, Active Area, 1 Train Stop From  NYC.",69209117,Evans,Brooklyn,Williamsburg,40.72002,-73.95869,Private room,150,1,1,2021-01-29,0.16,2,0
46877734,Beautiful Upper East Side 1BR apt in Carnegie Hill,378699132,Janet,Manhattan,Upper East Side,40.78124,-73.95851,Entire home/apt,750,1,1,2021-06-27,0.77,1,180
46877998,"Sunny, Large, Completly Private Room!",378700758,Marina,Brooklyn,Bushwick,40.68891,-73.91359,Private room,40,5,2,2020-12-24,0.25,1,147
46878582,Private Room in Prime Williamsburg,68547311,Alejandro,Brooklyn,Williamsburg,40.71293,-73.95199,Private room,45,2,2,2021-03-07,0.37,1,0
46879513,Looking for a Cozy Place to Relax away from Home,376526291,Arlene,Queens,Rosedale,40.65889,-73.7428,Entire home/apt,150,2,2,2021-07-31,1.25,1,357
46879825,Harlem apartment,90153911,Ronny,Manhattan,Harlem,40.82082,-73.95322,Entire home/apt,66,15,1,2021-01-05,0.14,4,132
46891771,Book Now Luxury Private room,372832765,Dream,Brooklyn,Williamsburg,40.70698,-73.94005,Private room,199,1,1,2021-05-29,0.43,11,365
46892290,Three Bedroom Apartment in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76147,-73.99297,Entire home/apt,150,30,1,2021-05-21,0.39,171,281
46892479,3br LUXURY Duplex BRAND NEW ~W&D~Elevator Building,27181542,Jt,Manhattan,Upper East Side,40.77164,-73.95682,Entire home/apt,349,30,1,2021-05-01,0.31,41,147
46893234,Your Comfort zone in a Brownstone 420 friendly,326923699,Liv,Brooklyn,Bedford-Stuyvesant,40.69139,-73.93382,Entire home/apt,129,1,43,2021-08-01,5.63,1,319
46893345,A beautiful room!! minutes from midtown Manhattan,76549046,Ruthy,Queens,Sunnyside,40.744,-73.91664,Private room,120,1,1,2021-04-04,0.24,2,75
46893994,Beautiful Furnished 1 Bedroom in Harlem,31271147,Farah,Manhattan,Harlem,40.83129,-73.94591,Entire home/apt,65,30,1,2021-04-28,0.3,1,156
46894179,Affordable Private Room with common space shared.,54407723,Charlie,Queens,Bayside,40.77228,-73.77766,Private room,59,30,3,2021-06-30,1.34,4,59
46894593,**Lovely Apartment in Heart of Park Slope**,376076401,Andrew,Brooklyn,Park Slope,40.67015,-73.98167,Entire home/apt,90,30,1,2021-04-30,0.31,3,273
46895055,Private Master Bedroom with balcony,54407723,Charlie,Queens,Bayside,40.77375,-73.77776,Private room,99,30,1,2021-07-10,1.0,4,89
46895295,Cozy and Artsy 1-Bedroom Apt in Carroll Gardens,568224,Marcelo,Brooklyn,Carroll Gardens,40.68357,-73.99411,Entire home/apt,90,3,7,2021-07-12,0.98,1,0
46895868,Private bedroom room in luxury house Queens,54407723,Charlie,Queens,Bayside,40.77448,-73.77573,Private room,89,30,1,2021-01-31,0.16,4,89
46896267,Nyti’s Cozy Space - Minutes from JFK Airport,286710754,Nytavia,Brooklyn,East New York,40.67316,-73.87934,Entire home/apt,75,30,1,2021-07-09,1.0,2,157
46897706,Beautiful Apartment near Shopping District,260415060,Jermaine,Bronx,Melrose,40.81999,-73.91787,Entire home/apt,90,1,31,2021-07-29,8.16,1,218
46898862,The Papaya studio with beautiful modern finishes,378802243,Arian,Bronx,Williamsbridge,40.87871,-73.8648,Entire home/apt,169,1,3,2021-03-08,0.4,1,359
46899085,Hell's Kitchen Private Stay,378877182,Evangelista,Manhattan,Hell's Kitchen,40.76539,-73.99498,Private room,129,2,16,2021-07-18,8.89,1,150
46899528,Bushwick HD TV room 19 min to Manhattan 3FL -#159,3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69437,-73.93235,Private room,28,90,1,2021-02-11,0.17,109,184
46912055,Book Right Now Or Lose Out Luxury Private Room,372832765,Dream,Brooklyn,Williamsburg,40.70588,-73.93805,Private room,179,1,1,2021-02-19,0.18,11,365
46913873,Harlem comfort,378956905,James,Manhattan,Harlem,40.81752,-73.94521,Entire home/apt,233,4,11,2021-08-01,2.0,1,294
46913994,Brooklyn’s Cozy Condo,378967242,Sophia,Brooklyn,Canarsie,40.64002,-73.90947,Entire home/apt,150,2,15,2021-08-02,1.9,1,354
46917210,"""2 bed with private outdoor space in Williamsburg""",121674388,Scott,Brooklyn,Williamsburg,40.71154,-73.94945,Entire home/apt,101,2,1,2021-01-24,0.16,1,0
46917411,Beautiful new Apt in the heart of Bushwick!!!,339715504,James,Brooklyn,Bushwick,40.69695,-73.93387,Entire home/apt,120,4,2,2021-07-11,1.33,1,78
46922095,New Year's Eve Private 1 Floor-7 Rooms in TS,340038896,Millennium Premier,Manhattan,Theater District,40.756,-73.98543,Private room,3000,1,1,2021-01-01,0.14,6,0
46923174,New luxurious apartment with backyard and jacuzzi,344525630,Sol,Brooklyn,Kensington,40.62836,-73.97558,Entire home/apt,328,1,8,2021-07-14,1.05,1,173
46923243,"Greenpoint- Quiet Block, Tree Lined Street, Trendy",346357287,Nicole,Brooklyn,Greenpoint,40.72833,-73.94811,Entire home/apt,255,2,17,2021-07-31,2.82,1,0
46924834,Simply Stunning Brooklyn Brownstone 3-Bed Duplex,3605048,Julia,Brooklyn,Bedford-Stuyvesant,40.68207,-73.92807,Entire home/apt,171,2,8,2021-08-03,3.24,2,20
46926058,Luxury STUDIO Upper East Side Apt ~W&D in unit~,27181542,Jt,Manhattan,Upper East Side,40.77392,-73.94977,Entire home/apt,199,30,3,2021-06-19,0.54,41,149
46929299,Private room,379173450,Emine,Brooklyn,Gravesend,40.60693,-73.96776,Private room,500,2,2,2021-02-27,0.31,1,364
46932036,Delightfully Cozy BeachHouse | Trendy Bushwick 1br,6575447,Kyle,Brooklyn,Bushwick,40.70139,-73.91474,Entire home/apt,133,30,2,2021-04-01,0.35,1,27
46937371,Gramercy Loft-Studio/Prime Location ~W&D in unit~,27181542,Jt,Manhattan,Kips Bay,40.74075,-73.98079,Entire home/apt,199,30,3,2021-07-10,0.48,41,110
46938514,Cozy shared room in MONALISA DOPE'S TRAP MUSEUM,303319010,Naiomy,Manhattan,East Harlem,40.79889,-73.93221,Shared room,65,1,1,2021-01-08,0.14,1,179
46939606,Private bedroom in modern apartment,1761578,Grant,Queens,Corona,40.7372,-73.85921,Private room,100,1,3,2021-07-25,0.42,3,168
46939728,Comfy room in big Queens home mins from LaGuardia!,1999974,Rachel,Queens,Whitestone,40.79339,-73.81533,Private room,85,1,3,2021-04-14,0.44,3,89
46941182,Super Saver Brooklyn 3 NEW BEDS- NEW LISTING,373734101,Jeannelle,Brooklyn,Crown Heights,40.67275,-73.93142,Entire home/apt,165,5,2,2021-05-24,0.64,1,0
46941857,Two Floor Townhouse-4bedroom 5bath,13603829,Kay,Brooklyn,Bushwick,40.6965,-73.92867,Entire home/apt,800,1,4,2021-06-23,0.54,6,352
46942439,Prime SOHO Loft Penthouse,379357130,Micky,Manhattan,Greenwich Village,40.72794,-73.99667,Entire home/apt,552,3,7,2021-07-11,0.98,1,216
46942559,"Massive 3BR, light filled, BK loft",9620852,Gavin,Brooklyn,Prospect Heights,40.68043,-73.96592,Entire home/apt,200,3,3,2021-02-28,0.42,1,0
46943882,"Serene 2Br, Block from beach, surf and skate park",194588972,Jannah,Queens,Rockaway Beach,40.58704,-73.81224,Entire home/apt,200,3,21,2021-07-30,2.93,2,126
46950008,Ocean Hill Comfort Haven!!,379446535,Susan,Brooklyn,Crown Heights,40.67455,-73.90968,Entire home/apt,130,3,6,2021-04-26,0.96,1,62
46951217,The Williamsburg Haven -Super Convenient Location,273925772,Nasharai,Brooklyn,Williamsburg,40.70764,-73.95725,Entire home/apt,200,2,71,2021-07-31,13.57,1,9
46960191,Room few minutes from midtown Manhattan,76549046,Ruthy,Queens,Sunnyside,40.74539,-73.91689,Private room,120,1,2,2021-01-24,0.3,2,75
46960664,Double room with Private bathroom,171697479,Aamer,Manhattan,Midtown,40.74336,-73.9821,Private room,139,1,1,2021-06-03,0.48,8,360
46961693,Canarsie air BNB,379096117,Kia,Brooklyn,Canarsie,40.62915,-73.90356,Entire home/apt,178,1,6,2021-01-30,0.79,3,177
46964389,Charming Flat in the Heart of West Village,379247545,Tamara And Andrei,Manhattan,West Village,40.7333,-74.00175,Entire home/apt,321,5,19,2021-07-25,2.43,1,139
46966951,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70666,-74.00551,Private room,213,1,45,2021-07-29,12.86,107,125
46967417,Amazing  3BR 1 Bath near central park,330366896,Orly,Manhattan,Upper West Side,40.7946,-73.96844,Entire home/apt,260,30,1,2021-06-09,0.53,7,293
46967616,"COZY Clean Nook for you, Private Room +lock+key",306024152,Son-Ya,Queens,South Ozone Park,40.67336,-73.79716,Private room,60,14,1,2021-05-01,0.31,2,0
46967629,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70631,-74.0043,Private room,213,1,28,2021-07-25,5.6,107,145
46967723,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70666,-74.00384,Private room,213,1,42,2021-07-17,6.24,107,125
46972585,⭐️ Cozy room right off Central Park West! ⭐️,254359674,Jennifer,Manhattan,Upper West Side,40.80073,-73.96085,Private room,65,6,4,2021-07-30,1.79,1,61
46973548,"Nicely Designed Private room, BEST LOCATION",75842183,Anais,Queens,Astoria,40.76983,-73.91643,Private room,50,1,41,2021-07-30,7.37,2,0
46973640,BRAND NEW Prime Gramercy Loft-Studio ~W&D in unit~,27181542,Jt,Manhattan,Kips Bay,40.73899,-73.98109,Entire home/apt,199,30,2,2021-03-03,0.32,41,45
46975030,Cozy 2BR in the heart of Nolita,15569250,SoSo,Manhattan,Nolita,40.72115,-73.99677,Private room,350,1,2,2021-04-23,0.49,2,362
46978846,Cozy Rockaway Getaway Sleeps 4,223375402,Creative Spaces,Brooklyn,Canarsie,40.64111,-73.89406,Entire home/apt,138,2,26,2021-08-01,8.21,2,356
46981424,(D5) (Blue) Bushwick Private Room,320906372,Linda,Brooklyn,Bedford-Stuyvesant,40.69005,-73.92917,Private room,49,4,7,2021-07-16,2.31,6,139
46984809,New 1BR~Gramercy~W/D~ Privet + Shared Outdoor!!,27181542,Jt,Manhattan,Kips Bay,40.73891,-73.98132,Entire home/apt,199,30,3,2021-06-06,0.57,41,85
46985748,Large King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70602,-74.00383,Private room,193,1,54,2021-07-31,25.71,107,101
46985797,Large King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70479,-74.00574,Private room,193,1,46,2021-08-01,25.09,107,112
46985853,Large King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70624,-74.00359,Private room,193,1,35,2021-07-24,4.95,107,122
46985902,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70444,-74.00541,Private room,213,1,27,2021-08-01,9.76,107,144
46985961,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,40.70615,-74.00408,Private room,213,1,61,2021-07-25,25.42,107,69
46986418,THREE REAL BEDROOMS IN BEST PART OF CHELSEA!!,262570325,Alexi Javier,Manhattan,Chelsea,40.74294,-74.00551,Entire home/apt,404,3,12,2021-07-20,4.24,3,20
46987549,TLUX,10533381,Tunde,Brooklyn,Crown Heights,40.6757,-73.9266,Entire home/apt,120,2,6,2021-01-17,0.79,1,291
46989406,Cozy Private Furnished Studio Near Manhattan,251455701,Alexander,Queens,Woodside,40.74418,-73.91136,Entire home/apt,108,2,10,2021-07-16,2.42,5,4
46991303,Cozy and homey beautiful private space enjoy it..,379883703,Desmond,Staten Island,Port Richmond,40.63164,-74.13201,Private room,63,1,2,2021-07-03,1.5,1,355
46992098,Sunny and cozy private room,22189723,Diego,Queens,Ridgewood,40.70947,-73.91203,Private room,52,2,1,2021-01-08,0.14,3,340
46992594,Cozy bunk bedroom 5 mins away from La Guardia,376764698,Gloria Lopez,Queens,East Elmhurst,40.75696,-73.89726,Private room,49,2,22,2021-07-29,3.08,5,250
46993669,"Prewar charm, modern comfort near Prospect Park BK",13750109,Michael,Brooklyn,Crown Heights,40.66722,-73.95737,Entire home/apt,181,2,24,2021-07-25,3.09,1,23
46996172,Cozy 1 bedroom near Williamsburg,148120194,Yanilsa,Brooklyn,Bedford-Stuyvesant,40.68657,-73.94732,Private room,45,30,1,2021-05-20,0.39,1,52
47001322,Zen Cozy Clean Williamsburg Oasis - best location,16308791,Sara,Brooklyn,Williamsburg,40.7186,-73.94593,Entire home/apt,180,5,9,2021-07-18,6.92,1,305
47002556,Very Large 3 Bedrooms 2.5 Baths on the UES,2867137,Avi,Manhattan,Upper East Side,40.77774,-73.95232,Entire home/apt,400,30,1,2021-06-17,0.61,44,250
47002832,New STUDIO ~Gramercy ~W/D~ Outdoor Courtyard!!,27181542,Jt,Manhattan,Kips Bay,40.73925,-73.98117,Entire home/apt,199,30,2,2021-04-29,0.46,41,120
47003580,Greenpoint McGolrick Cosy & Quiet Railroad Home,7396182,Ann,Brooklyn,Greenpoint,40.72787,-73.94739,Entire home/apt,92,14,1,2021-01-31,0.16,1,0
47004283,Beautiful 2BR Midtown 45 NYC,104401000,Maxx,Manhattan,Midtown,40.75333,-73.9732,Entire home/apt,789,2,1,2021-02-08,0.17,3,84
47004464,Clean Modern Renovated NYC 2BR 25m to Penn Station,379993600,Rob,Queens,Bayside,40.76216,-73.77561,Entire home/apt,304,3,9,2021-07-16,9.0,1,82
47006783,📍The Place to be📍Beautiful Studio in Heart of NYC!,380013607,G&G Services,Manhattan,East Harlem,40.78824,-73.94004,Entire home/apt,155,2,40,2021-08-03,14.12,1,239
47006813,Carroll Gardens 1 -Bedroom Apartment,8818855,Casey,Brooklyn,Carroll Gardens,40.68174,-73.99714,Entire home/apt,175,7,2,2021-01-13,0.27,1,0
47009616,1 bedroom apartment near Staten Island ferry,260396179,Beni,Staten Island,Tompkinsville,40.63442,-74.08708,Entire home/apt,92,5,1,2021-04-11,0.26,2,78
47010749,Large Apartment - Brooklyn Charm,66813379,Reuven,Brooklyn,Crown Heights,40.66888,-73.94058,Entire home/apt,160,2,8,2021-07-25,8.0,2,327
47012155,Artsy modern oasis +Private entry & outdoor space,25141383,Azeez,Brooklyn,Bushwick,40.69985,-73.93358,Private room,145,3,3,2021-06-30,0.54,5,178
47014688,Times Square view 👌,43445413,Omer,Manhattan,Midtown,40.7517,-73.99062,Private room,95,5,1,2021-07-13,1.0,1,361
47015466,West Village Studio w/Zen Garden 2-Min From Subway,52917571,Louisa,Manhattan,West Village,40.73209,-74.00163,Entire home/apt,100,30,1,2021-01-20,0.15,1,0
47020052,Golden,274584744,Ainsley,Brooklyn,Crown Heights,40.67564,-73.94371,Entire home/apt,121,2,18,2021-08-01,9.0,2,61
